user_id,login_time,login_hour,ip_score,label
u0291,04:16 AM,4,0.71,anomaly
u0437,09:32 AM,9,0.16,normal
u0093,07:36 AM,7,0.71,anomaly
u0240,13:20 PM,13,0.33,normal
u0354,04:08 AM,4,0.75,anomaly
u0072,01:00 AM,1,0.82,anomaly
u0170,11:56 AM,11,0.2,normal
u0115,20:06 PM,20,0.95,anomaly
u0177,07:40 AM,7,0.85,anomaly
u0190,16:00 PM,16,0.13,normal
u0223,06:03 AM,6,0.72,anomaly
u0110,22:10 PM,22,0.78,anomaly
u0018,12:32 PM,12,0.39,normal
u0144,04:22 AM,4,0.9,anomaly
u0149,16:46 PM,16,0.3,normal
u0076,18:57 PM,18,0.18,normal
u0358,10:25 AM,10,0.25,normal
u0021,15:50 PM,15,0.2,normal
u0313,12:44 PM,12,0.27,normal
u0099,22:02 PM,22,0.66,anomaly
u0116,12:57 PM,12,0.15,normal
u0242,17:29 PM,17,0.11,normal
u0142,21:53 PM,21,0.62,anomaly
u0131,11:00 AM,11,0.18,normal
u0472,17:22 PM,17,0.25,normal
u0411,10:36 AM,10,0.25,normal
u0102,00:40 AM,0,0.67,anomaly
u0389,21:01 PM,21,0.99,anomaly
u0497,20:10 PM,20,0.77,anomaly
u0442,03:15 AM,3,0.81,anomaly
u0491,13:14 PM,13,0.22,normal
u0037,20:14 PM,20,0.79,anomaly
u0149,20:13 PM,20,0.82,anomaly
u0108,09:46 AM,9,0.15,normal
u0407,18:39 PM,18,0.2,normal
u0373,10:04 AM,10,0.38,normal
u0213,11:09 AM,11,0.36,normal
u0117,11:50 AM,11,0.33,normal
u0220,06:31 AM,6,1.0,anomaly
u0462,21:24 PM,21,0.77,anomaly
u0178,22:49 PM,22,0.91,anomaly
u0070,12:51 PM,12,0.38,normal
u0175,21:16 PM,21,0.83,anomaly
u0209,10:46 AM,10,0.15,normal
u0170,00:24 AM,0,0.83,anomaly
u0008,22:15 PM,22,0.79,anomaly
u0145,02:07 AM,2,1.0,anomaly
u0405,22:56 PM,22,0.63,anomaly
u0203,13:19 PM,13,0.15,normal
u0247,06:21 AM,6,0.84,anomaly
u0428,23:59 PM,23,0.7,anomaly
u0465,00:06 AM,0,0.77,anomaly
u0243,21:59 PM,21,0.68,anomaly
u0243,17:11 PM,17,0.29,normal
u0307,22:06 PM,22,0.68,anomaly
u0408,08:55 AM,8,0.14,normal
u0039,22:58 PM,22,0.63,anomaly
u0350,19:00 PM,19,0.68,anomaly
u0415,20:03 PM,20,0.87,anomaly
u0015,13:27 PM,13,0.23,normal
u0172,03:43 AM,3,0.82,anomaly
u0154,02:49 AM,2,0.67,anomaly
u0479,22:48 PM,22,0.85,anomaly
u0244,16:00 PM,16,0.19,normal
u0370,16:32 PM,16,0.28,normal
u0450,16:35 PM,16,0.22,normal
u0462,03:55 AM,3,0.79,anomaly
u0141,14:46 PM,14,0.14,normal
u0297,14:32 PM,14,0.27,normal
u0131,09:27 AM,9,0.31,normal
u0083,07:17 AM,7,0.72,anomaly
u0181,18:45 PM,18,0.13,normal
u0192,19:34 PM,19,0.72,anomaly
u0480,18:56 PM,18,0.1,normal
u0481,18:37 PM,18,0.2,normal
u0318,22:32 PM,22,0.76,anomaly
u0128,08:53 AM,8,0.11,normal
u0199,13:33 PM,13,0.1,normal
u0075,05:39 AM,5,0.7,anomaly
u0092,17:57 PM,17,0.24,normal
u0372,11:37 AM,11,0.17,normal
u0228,18:36 PM,18,0.19,normal
u0308,14:03 PM,14,0.22,normal
u0351,16:07 PM,16,0.09,normal
u0368,02:49 AM,2,0.76,anomaly
u0294,06:05 AM,6,0.77,anomaly
u0278,20:20 PM,20,0.7,anomaly
u0425,05:52 AM,5,0.79,anomaly
u0399,23:18 PM,23,0.71,anomaly
u0170,06:38 AM,6,0.92,anomaly
u0358,15:43 PM,15,0.08,normal
u0251,05:32 AM,5,0.72,anomaly
u0354,00:23 AM,0,0.88,anomaly
u0010,14:29 PM,14,0.15,normal
u0428,05:50 AM,5,0.81,anomaly
u0237,10:37 AM,10,0.26,normal
u0333,08:04 AM,8,0.29,normal
u0469,15:54 PM,15,0.27,normal
u0141,22:16 PM,22,0.69,anomaly
u0237,10:25 AM,10,0.0,normal
u0012,23:13 PM,23,0.68,anomaly
u0057,21:35 PM,21,0.51,anomaly
u0104,23:43 PM,23,0.76,anomaly
u0462,10:00 AM,10,0.24,normal
u0049,15:27 PM,15,0.14,normal
u0495,10:58 AM,10,0.33,normal
u0176,05:42 AM,5,0.84,anomaly
u0204,22:35 PM,22,1.0,anomaly
u0321,16:03 PM,16,0.18,normal
u0063,07:12 AM,7,1.0,anomaly
u0286,04:58 AM,4,0.67,anomaly
u0272,13:40 PM,13,0.29,normal
u0319,18:18 PM,18,0.08,normal
u0076,17:06 PM,17,0.28,normal
u0291,04:51 AM,4,0.85,anomaly
u0162,13:46 PM,13,0.21,normal
u0411,04:03 AM,4,0.67,anomaly
u0152,00:14 AM,0,0.83,anomaly
u0169,17:39 PM,17,0.18,normal
u0088,02:47 AM,2,0.62,anomaly
u0440,10:36 AM,10,0.15,normal
u0160,06:38 AM,6,0.76,anomaly
u0476,09:16 AM,9,0.33,normal
u0405,02:05 AM,2,0.56,anomaly
u0458,13:32 PM,13,0.0,normal
u0253,10:43 AM,10,0.29,normal
u0168,13:55 PM,13,0.31,normal
u0393,09:42 AM,9,0.11,normal
u0434,02:36 AM,2,0.69,anomaly
u0031,13:27 PM,13,0.23,normal
u0352,22:20 PM,22,0.93,anomaly
u0213,14:39 PM,14,0.23,normal
u0148,20:28 PM,20,0.85,anomaly
u0144,01:51 AM,1,0.87,anomaly
u0341,06:50 AM,6,0.68,anomaly
u0088,16:18 PM,16,0.16,normal
u0416,19:07 PM,19,0.83,anomaly
u0047,11:08 AM,11,0.21,normal
u0154,17:02 PM,17,0.21,normal
u0274,16:44 PM,16,0.41,normal
u0437,11:51 AM,11,0.17,normal
u0014,01:00 AM,1,0.79,anomaly
u0199,10:04 AM,10,0.26,normal
u0062,06:38 AM,6,0.52,anomaly
u0344,14:36 PM,14,0.28,normal
u0343,12:18 PM,12,0.02,normal
u0188,03:33 AM,3,0.66,anomaly
u0301,13:57 PM,13,0.08,normal
u0430,18:31 PM,18,0.38,normal
u0370,23:13 PM,23,0.75,anomaly
u0088,01:55 AM,1,0.71,anomaly
u0369,21:46 PM,21,0.73,anomaly
u0211,07:06 AM,7,0.87,anomaly
u0010,06:14 AM,6,0.7,anomaly
u0300,10:58 AM,10,0.18,normal
u0363,14:56 PM,14,0.16,normal
u0441,21:51 PM,21,0.98,anomaly
u0174,15:10 PM,15,0.28,normal
u0387,14:09 PM,14,0.26,normal
u0399,07:18 AM,7,0.69,anomaly
u0288,09:21 AM,9,0.13,normal
u0079,03:09 AM,3,0.8,anomaly
u0149,20:49 PM,20,0.99,anomaly
u0041,03:55 AM,3,0.83,anomaly
u0411,13:52 PM,13,0.5,normal
u0133,05:11 AM,5,0.75,anomaly
u0119,15:02 PM,15,0.23,normal
u0249,04:27 AM,4,0.85,anomaly
u0488,03:41 AM,3,0.86,anomaly
u0029,08:57 AM,8,0.37,normal
u0216,22:17 PM,22,0.61,anomaly
u0467,11:02 AM,11,0.14,normal
u0335,02:48 AM,2,0.69,anomaly
u0278,05:18 AM,5,0.62,anomaly
u0463,11:31 AM,11,0.16,normal
u0070,11:48 AM,11,0.25,normal
u0488,13:24 PM,13,0.21,normal
u0086,20:19 PM,20,0.81,anomaly
u0306,09:35 AM,9,0.0,normal
u0474,07:42 AM,7,0.77,anomaly
u0291,10:58 AM,10,0.07,normal
u0171,14:32 PM,14,0.0,normal
u0431,08:23 AM,8,0.1,normal
u0307,12:18 PM,12,0.17,normal
u0333,06:46 AM,6,0.68,anomaly
u0425,10:15 AM,10,0.28,normal
u0408,03:30 AM,3,0.51,anomaly
u0233,02:55 AM,2,0.71,anomaly
u0388,14:44 PM,14,0.16,normal
u0074,09:16 AM,9,0.13,normal
u0087,17:31 PM,17,0.3,normal
u0378,23:41 PM,23,0.72,anomaly
u0370,02:18 AM,2,0.79,anomaly
u0061,11:57 AM,11,0.18,normal
u0167,16:07 PM,16,0.17,normal
u0289,22:38 PM,22,0.88,anomaly
u0001,00:45 AM,0,0.67,anomaly
u0297,21:45 PM,21,0.74,anomaly
u0428,07:49 AM,7,0.84,anomaly
u0243,04:06 AM,4,0.79,anomaly
u0084,00:14 AM,0,0.61,anomaly
u0152,04:59 AM,4,0.84,anomaly
u0253,10:17 AM,10,0.11,normal
u0292,08:19 AM,8,0.02,normal
u0479,15:17 PM,15,0.14,normal
u0365,09:07 AM,9,0.17,normal
u0209,15:45 PM,15,0.34,normal
u0043,02:49 AM,2,0.74,anomaly
u0146,23:50 PM,23,0.84,anomaly
u0376,00:04 AM,0,0.78,anomaly
u0211,04:28 AM,4,0.8,anomaly
u0052,18:15 PM,18,0.21,normal
u0385,06:07 AM,6,0.9,anomaly
u0415,05:33 AM,5,0.79,anomaly
u0267,22:33 PM,22,0.7,anomaly
u0399,18:42 PM,18,0.27,normal
u0308,00:09 AM,0,1.0,anomaly
u0460,05:16 AM,5,0.78,anomaly
u0028,20:19 PM,20,0.71,anomaly
u0433,01:11 AM,1,1.0,anomaly
u0412,06:27 AM,6,1.0,anomaly
u0091,12:57 PM,12,0.32,normal
u0024,05:25 AM,5,0.91,anomaly
u0378,16:28 PM,16,0.17,normal
u0427,17:07 PM,17,0.15,normal
u0395,02:28 AM,2,0.81,anomaly
u0147,20:19 PM,20,0.83,anomaly
u0059,12:31 PM,12,0.09,normal
u0389,21:05 PM,21,0.89,anomaly
u0327,08:24 AM,8,0.3,normal
u0069,04:47 AM,4,0.83,anomaly
u0338,22:29 PM,22,0.86,anomaly
u0060,23:12 PM,23,0.85,anomaly
u0068,11:14 AM,11,0.08,normal
u0387,23:57 PM,23,0.74,anomaly
u0226,03:36 AM,3,0.79,anomaly
u0086,11:08 AM,11,0.31,normal
u0228,04:25 AM,4,0.67,anomaly
u0114,03:32 AM,3,0.76,anomaly
u0236,13:43 PM,13,0.23,normal
u0496,22:28 PM,22,0.97,anomaly
u0090,22:53 PM,22,0.94,anomaly
u0426,19:55 PM,19,0.71,anomaly
u0303,13:08 PM,13,0.26,normal
u0025,14:34 PM,14,0.39,normal
u0178,04:53 AM,4,0.71,anomaly
u0229,09:24 AM,9,0.3,normal
u0138,07:25 AM,7,0.83,anomaly
u0243,02:06 AM,2,0.69,anomaly
u0073,03:06 AM,3,0.74,anomaly
u0306,21:38 PM,21,0.9,anomaly
u0440,08:49 AM,8,0.14,normal
u0451,18:29 PM,18,0.02,normal
u0421,21:37 PM,21,0.88,anomaly
u0170,12:28 PM,12,0.15,normal
u0244,02:00 AM,2,0.79,anomaly
u0035,13:44 PM,13,0.25,normal
u0367,22:39 PM,22,0.86,anomaly
u0363,08:07 AM,8,0.33,normal
u0171,17:04 PM,17,0.09,normal
u0115,05:53 AM,5,0.81,anomaly
u0253,07:49 AM,7,0.83,anomaly
u0090,16:28 PM,16,0.39,normal
u0134,13:13 PM,13,0.26,normal
u0495,03:49 AM,3,0.75,anomaly
u0014,19:52 PM,19,0.86,anomaly
u0113,11:39 AM,11,0.28,normal
u0437,20:23 PM,20,0.72,anomaly
u0469,07:07 AM,7,0.88,anomaly
u0127,05:10 AM,5,0.98,anomaly
u0170,06:51 AM,6,0.79,anomaly
u0214,10:22 AM,10,0.19,normal
u0459,01:52 AM,1,0.57,anomaly
u0325,04:14 AM,4,0.61,anomaly
u0013,12:52 PM,12,0.22,normal
u0203,20:19 PM,20,0.97,anomaly
u0307,12:10 PM,12,0.32,normal
u0215,10:36 AM,10,0.1,normal
u0488,13:44 PM,13,0.15,normal
u0308,19:54 PM,19,0.79,anomaly
u0206,05:18 AM,5,0.66,anomaly
u0097,16:20 PM,16,0.23,normal
u0260,06:49 AM,6,0.82,anomaly
u0091,16:17 PM,16,0.07,normal
u0091,15:35 PM,15,0.23,normal
u0118,16:02 PM,16,0.33,normal
u0492,03:00 AM,3,0.78,anomaly
u0233,09:52 AM,9,0.18,normal
u0456,21:33 PM,21,0.82,anomaly
u0171,06:28 AM,6,0.77,anomaly
u0434,16:30 PM,16,0.28,normal
u0307,22:57 PM,22,1.0,anomaly
u0274,23:54 PM,23,0.84,anomaly
u0492,18:03 PM,18,0.07,normal
u0039,03:41 AM,3,1.0,anomaly
u0392,15:26 PM,15,0.1,normal
u0398,04:12 AM,4,0.69,anomaly
u0049,10:44 AM,10,0.2,normal
u0390,01:10 AM,1,0.85,anomaly
u0030,12:03 PM,12,0.17,normal
u0448,07:45 AM,7,0.73,anomaly
u0216,03:22 AM,3,0.72,anomaly
u0250,15:02 PM,15,0.07,normal
u0089,06:54 AM,6,0.84,anomaly
u0192,17:25 PM,17,0.23,normal
u0282,04:59 AM,4,0.79,anomaly
u0495,07:29 AM,7,0.97,anomaly
u0377,01:11 AM,1,0.72,anomaly
u0349,10:29 AM,10,0.27,normal
u0259,23:34 PM,23,0.79,anomaly
u0188,09:17 AM,9,0.19,normal
u0155,05:40 AM,5,0.76,anomaly
u0229,11:00 AM,11,0.15,normal
u0208,14:46 PM,14,0.19,normal
u0230,09:31 AM,9,0.22,normal
u0397,05:22 AM,5,0.86,anomaly
u0488,18:28 PM,18,0.23,normal
u0500,14:49 PM,14,0.04,normal
u0308,03:01 AM,3,0.88,anomaly
u0081,10:01 AM,10,0.23,normal
u0284,03:41 AM,3,0.62,anomaly
u0363,13:12 PM,13,0.02,normal
u0151,11:32 AM,11,0.39,normal
u0473,08:25 AM,8,0.1,normal
u0472,07:25 AM,7,0.79,anomaly
u0480,12:21 PM,12,0.08,normal
u0086,18:22 PM,18,0.33,normal
u0217,11:52 AM,11,0.17,normal
u0473,14:30 PM,14,0.32,normal
u0084,08:02 AM,8,0.06,normal
u0270,06:05 AM,6,0.62,anomaly
u0105,18:47 PM,18,0.0,normal
u0099,12:20 PM,12,0.15,normal
u0319,07:10 AM,7,0.78,anomaly
u0364,08:49 AM,8,0.3,normal
u0119,12:34 PM,12,0.13,normal
u0186,16:51 PM,16,0.0,normal
u0351,21:07 PM,21,0.83,anomaly
u0464,20:33 PM,20,0.88,anomaly
u0364,19:47 PM,19,0.9,anomaly
u0007,13:25 PM,13,0.19,normal
u0300,16:39 PM,16,0.31,normal
u0472,06:50 AM,6,1.0,anomaly
u0064,19:35 PM,19,0.65,anomaly
u0421,04:30 AM,4,0.94,anomaly
u0370,16:24 PM,16,0.33,normal
u0161,05:57 AM,5,0.79,anomaly
u0473,15:11 PM,15,0.23,normal
u0369,07:47 AM,7,0.71,anomaly
u0169,01:23 AM,1,0.8,anomaly
u0052,04:10 AM,4,0.91,anomaly
u0130,12:20 PM,12,0.31,normal
u0036,06:46 AM,6,0.84,anomaly
u0305,23:44 PM,23,0.65,anomaly
u0267,21:43 PM,21,0.76,anomaly
u0366,16:21 PM,16,0.12,normal
u0112,14:02 PM,14,0.18,normal
u0153,01:58 AM,1,0.91,anomaly
u0314,17:45 PM,17,0.19,normal
u0490,04:32 AM,4,0.68,anomaly
u0479,03:16 AM,3,0.74,anomaly
u0416,10:50 AM,10,0.36,normal
u0420,12:12 PM,12,0.42,normal
u0253,14:28 PM,14,0.19,normal
u0249,06:38 AM,6,0.79,anomaly
u0223,23:32 PM,23,0.76,anomaly
u0325,07:14 AM,7,0.81,anomaly
u0378,21:07 PM,21,0.86,anomaly
u0232,11:19 AM,11,0.3,normal
u0262,16:38 PM,16,0.06,normal
u0024,16:13 PM,16,0.12,normal
u0334,13:18 PM,13,0.11,normal
u0120,05:36 AM,5,0.9,anomaly
u0194,10:46 AM,10,0.12,normal
u0287,08:30 AM,8,0.14,normal
u0123,20:00 PM,20,0.79,anomaly
u0156,19:58 PM,19,0.99,anomaly
u0263,05:57 AM,5,0.76,anomaly
u0207,23:08 PM,23,0.82,anomaly
u0282,17:15 PM,17,0.22,normal
u0269,20:12 PM,20,0.8,anomaly
u0294,20:49 PM,20,0.83,anomaly
u0334,23:53 PM,23,0.81,anomaly
u0094,19:37 PM,19,0.94,anomaly
u0449,08:06 AM,8,0.14,normal
u0314,14:55 PM,14,0.26,normal
u0494,03:30 AM,3,0.75,anomaly
u0471,00:32 AM,0,0.74,anomaly
u0360,18:35 PM,18,0.08,normal
u0091,18:26 PM,18,0.2,normal
u0429,17:15 PM,17,0.27,normal
u0444,09:03 AM,9,0.24,normal
u0025,16:54 PM,16,0.24,normal
u0094,10:33 AM,10,0.15,normal
u0230,08:46 AM,8,0.19,normal
u0185,14:06 PM,14,0.12,normal
u0256,22:14 PM,22,0.74,anomaly
u0463,15:12 PM,15,0.2,normal
u0201,15:18 PM,15,0.12,normal
u0237,20:00 PM,20,0.94,anomaly
u0232,09:13 AM,9,0.16,normal
u0112,12:17 PM,12,0.16,normal
u0444,15:40 PM,15,0.29,normal
u0337,19:19 PM,19,0.83,anomaly
u0173,07:44 AM,7,0.77,anomaly
u0120,19:36 PM,19,0.72,anomaly
u0145,11:58 AM,11,0.21,normal
u0395,05:17 AM,5,0.71,anomaly
u0491,09:31 AM,9,0.17,normal
u0285,01:56 AM,1,0.82,anomaly
u0312,23:22 PM,23,0.72,anomaly
u0453,16:42 PM,16,0.18,normal
u0482,03:19 AM,3,0.83,anomaly
u0092,08:29 AM,8,0.24,normal
u0293,00:51 AM,0,0.74,anomaly
u0417,16:45 PM,16,0.16,normal
u0063,13:21 PM,13,0.11,normal
u0033,05:56 AM,5,0.74,anomaly
u0228,23:31 PM,23,0.71,anomaly
u0459,13:24 PM,13,0.0,normal
u0445,20:21 PM,20,0.76,anomaly
u0164,12:46 PM,12,0.19,normal
u0452,13:41 PM,13,0.05,normal
u0109,12:30 PM,12,0.13,normal
u0113,08:24 AM,8,0.31,normal
u0480,07:36 AM,7,0.91,anomaly
u0453,19:01 PM,19,0.6,anomaly
u0098,05:17 AM,5,0.71,anomaly
u0134,11:57 AM,11,0.0,normal
u0499,00:33 AM,0,0.77,anomaly
u0398,07:16 AM,7,0.92,anomaly
u0005,15:04 PM,15,0.17,normal
u0188,22:30 PM,22,0.78,anomaly
u0069,08:38 AM,8,0.12,normal
u0197,10:41 AM,10,0.28,normal
u0363,14:22 PM,14,0.09,normal
u0250,14:20 PM,14,0.08,normal
u0099,07:51 AM,7,0.62,anomaly
u0381,17:57 PM,17,0.14,normal
u0299,19:22 PM,19,0.77,anomaly
u0415,16:37 PM,16,0.25,normal
u0032,01:35 AM,1,0.88,anomaly
u0121,00:33 AM,0,0.82,anomaly
u0380,16:41 PM,16,0.45,normal
u0347,14:09 PM,14,0.11,normal
u0286,05:31 AM,5,0.84,anomaly
u0313,16:41 PM,16,0.12,normal
u0135,01:31 AM,1,0.91,anomaly
u0016,01:04 AM,1,0.65,anomaly
u0216,10:51 AM,10,0.27,normal
u0321,01:16 AM,1,0.8,anomaly
u0406,03:33 AM,3,0.74,anomaly
u0112,16:41 PM,16,0.45,normal
u0446,02:24 AM,2,0.96,anomaly
u0138,11:21 AM,11,0.25,normal
u0040,01:05 AM,1,0.81,anomaly
u0337,00:08 AM,0,0.78,anomaly
u0093,02:58 AM,2,0.93,anomaly
u0339,02:29 AM,2,0.75,anomaly
u0378,21:06 PM,21,0.88,anomaly
u0261,22:07 PM,22,0.78,anomaly
u0060,23:43 PM,23,0.8,anomaly
u0468,08:59 AM,8,0.27,normal
u0092,00:51 AM,0,0.76,anomaly
u0344,18:41 PM,18,0.39,normal
u0123,18:33 PM,18,0.22,normal
u0126,07:27 AM,7,0.61,anomaly
u0309,05:31 AM,5,0.71,anomaly
u0146,05:05 AM,5,0.91,anomaly
u0500,04:32 AM,4,0.85,anomaly
u0078,18:34 PM,18,0.32,normal
u0097,23:10 PM,23,0.88,anomaly
u0306,14:08 PM,14,0.28,normal
u0151,07:01 AM,7,0.85,anomaly
u0319,19:13 PM,19,0.85,anomaly
u0017,23:41 PM,23,0.77,anomaly
u0057,08:56 AM,8,0.11,normal
u0403,23:32 PM,23,0.86,anomaly
u0457,07:16 AM,7,0.84,anomaly
u0220,09:21 AM,9,0.2,normal
u0060,00:35 AM,0,0.91,anomaly
u0328,00:17 AM,0,0.69,anomaly
u0180,16:57 PM,16,0.14,normal
u0241,11:41 AM,11,0.14,normal
u0169,04:09 AM,4,0.75,anomaly
u0305,20:16 PM,20,0.83,anomaly
u0401,23:35 PM,23,0.89,anomaly
u0379,13:01 PM,13,0.24,normal
u0232,11:41 AM,11,0.19,normal
u0304,20:00 PM,20,0.85,anomaly
u0306,13:40 PM,13,0.13,normal
u0402,00:24 AM,0,0.89,anomaly
u0190,21:30 PM,21,0.83,anomaly
u0097,14:02 PM,14,0.23,normal
u0135,18:03 PM,18,0.23,normal
u0095,21:26 PM,21,0.71,anomaly
u0363,06:57 AM,6,0.81,anomaly
u0175,10:45 AM,10,0.07,normal
u0337,11:56 AM,11,0.14,normal
u0290,22:47 PM,22,0.69,anomaly
u0254,12:50 PM,12,0.46,normal
u0341,21:41 PM,21,0.78,anomaly
u0145,09:32 AM,9,0.23,normal
u0399,09:55 AM,9,0.25,normal
u0166,19:39 PM,19,1.0,anomaly
u0174,22:54 PM,22,0.85,anomaly
u0424,11:17 AM,11,0.33,normal
u0440,11:14 AM,11,0.25,normal
u0034,14:23 PM,14,0.08,normal
u0348,11:26 AM,11,0.34,normal
u0253,21:34 PM,21,0.81,anomaly
u0235,19:51 PM,19,0.87,anomaly
u0321,07:32 AM,7,0.68,anomaly
u0441,16:36 PM,16,0.17,normal
u0004,13:53 PM,13,0.13,normal
u0363,18:47 PM,18,0.35,normal
u0097,00:02 AM,0,0.91,anomaly
u0058,05:26 AM,5,0.67,anomaly
u0394,10:50 AM,10,0.15,normal
u0296,20:31 PM,20,0.56,anomaly
u0224,08:34 AM,8,0.36,normal
u0260,23:40 PM,23,0.86,anomaly
u0325,13:07 PM,13,0.37,normal
u0070,06:23 AM,6,0.71,anomaly
u0497,11:18 AM,11,0.12,normal
u0303,13:24 PM,13,0.09,normal
u0447,22:14 PM,22,0.64,anomaly
u0147,15:29 PM,15,0.34,normal
u0445,09:52 AM,9,0.28,normal
u0404,09:40 AM,9,0.29,normal
u0316,01:09 AM,1,0.71,anomaly
u0009,07:18 AM,7,0.77,anomaly
u0176,03:38 AM,3,0.59,anomaly
u0036,07:06 AM,7,0.91,anomaly
u0269,11:39 AM,11,0.38,normal
u0439,20:09 PM,20,0.83,anomaly
u0009,15:57 PM,15,0.11,normal
u0250,08:03 AM,8,0.29,normal
u0298,21:23 PM,21,0.82,anomaly
u0474,10:47 AM,10,0.22,normal
u0322,09:09 AM,9,0.28,normal
u0318,15:35 PM,15,0.23,normal
u0081,18:13 PM,18,0.32,normal
u0399,13:32 PM,13,0.01,normal
u0081,22:53 PM,22,0.77,anomaly
u0195,07:38 AM,7,0.72,anomaly
u0255,15:58 PM,15,0.1,normal
u0483,14:11 PM,14,0.27,normal
u0169,13:16 PM,13,0.24,normal
u0323,19:24 PM,19,0.83,anomaly
u0320,10:41 AM,10,0.13,normal
u0396,11:21 AM,11,0.18,normal
u0413,22:53 PM,22,0.71,anomaly
u0378,15:39 PM,15,0.13,normal
u0381,11:29 AM,11,0.0,normal
u0321,19:58 PM,19,0.89,anomaly
u0046,13:36 PM,13,0.21,normal
u0006,19:47 PM,19,0.71,anomaly
u0142,17:52 PM,17,0.27,normal
u0491,16:10 PM,16,0.4,normal
u0072,15:59 PM,15,0.35,normal
u0128,15:52 PM,15,0.24,normal
u0256,13:53 PM,13,0.1,normal
u0416,00:32 AM,0,1.0,anomaly
u0180,06:09 AM,6,0.74,anomaly
u0390,13:24 PM,13,0.27,normal
u0302,04:18 AM,4,0.89,anomaly
u0055,17:22 PM,17,0.26,normal
u0007,15:26 PM,15,0.07,normal
u0334,12:30 PM,12,0.19,normal
u0020,15:17 PM,15,0.3,normal
u0361,22:06 PM,22,0.86,anomaly
u0154,19:08 PM,19,1.0,anomaly
u0040,20:19 PM,20,0.8,anomaly
u0067,19:44 PM,19,0.66,anomaly
u0300,13:51 PM,13,0.29,normal
u0147,14:39 PM,14,0.2,normal
u0057,13:34 PM,13,0.09,normal
u0369,17:21 PM,17,0.13,normal
u0390,09:46 AM,9,0.23,normal
u0126,20:06 PM,20,0.78,anomaly
u0384,19:29 PM,19,0.77,anomaly
u0036,06:22 AM,6,0.86,anomaly
u0337,10:37 AM,10,0.4,normal
u0434,17:07 PM,17,0.21,normal
u0336,19:33 PM,19,0.96,anomaly
u0487,10:20 AM,10,0.18,normal
u0185,21:11 PM,21,0.86,anomaly
u0303,19:18 PM,19,0.75,anomaly
u0279,15:30 PM,15,0.27,normal
u0163,17:31 PM,17,0.24,normal
u0251,14:08 PM,14,0.19,normal
u0197,00:38 AM,0,0.89,anomaly
u0126,18:08 PM,18,0.22,normal
u0244,17:14 PM,17,0.22,normal
u0344,10:42 AM,10,0.1,normal
u0165,07:29 AM,7,0.88,anomaly
u0031,06:37 AM,6,0.79,anomaly
u0312,05:21 AM,5,0.88,anomaly
u0251,11:18 AM,11,0.21,normal
u0058,15:01 PM,15,0.23,normal
u0238,12:40 PM,12,0.25,normal
u0205,10:08 AM,10,0.31,normal
u0488,03:17 AM,3,0.75,anomaly
u0407,11:14 AM,11,0.28,normal
u0293,06:07 AM,6,0.82,anomaly
u0230,17:31 PM,17,0.24,normal
u0024,20:00 PM,20,0.82,anomaly
u0220,19:43 PM,19,0.85,anomaly
u0213,05:44 AM,5,0.77,anomaly
u0087,03:42 AM,3,0.93,anomaly
u0313,21:26 PM,21,0.96,anomaly
u0177,15:11 PM,15,0.03,normal
u0469,20:34 PM,20,0.88,anomaly
u0294,09:44 AM,9,0.32,normal
u0296,03:53 AM,3,0.76,anomaly
u0193,00:39 AM,0,0.89,anomaly
u0424,19:36 PM,19,0.57,anomaly
u0282,23:56 PM,23,0.9,anomaly
u0155,12:07 PM,12,0.25,normal
u0416,12:18 PM,12,0.26,normal
u0047,09:37 AM,9,0.06,normal
u0343,14:26 PM,14,0.04,normal
u0162,00:41 AM,0,0.91,anomaly
u0019,08:23 AM,8,0.2,normal
u0011,10:09 AM,10,0.2,normal
u0474,11:14 AM,11,0.09,normal
u0116,14:06 PM,14,0.27,normal
u0073,00:45 AM,0,0.62,anomaly
u0498,13:38 PM,13,0.27,normal
u0200,05:15 AM,5,0.94,anomaly
u0284,16:13 PM,16,0.16,normal
u0477,04:02 AM,4,0.78,anomaly
u0262,15:47 PM,15,0.01,normal
u0054,17:47 PM,17,0.18,normal
u0459,12:24 PM,12,0.19,normal
u0273,07:58 AM,7,0.81,anomaly
u0292,11:10 AM,11,0.26,normal
u0495,03:05 AM,3,0.77,anomaly
u0133,14:12 PM,14,0.23,normal
u0216,22:12 PM,22,0.81,anomaly
u0402,04:44 AM,4,0.85,anomaly
u0007,06:02 AM,6,0.84,anomaly
u0021,16:50 PM,16,0.2,normal
u0328,05:40 AM,5,0.95,anomaly
u0241,21:03 PM,21,0.87,anomaly
u0222,16:37 PM,16,0.3,normal
u0339,10:10 AM,10,0.15,normal
u0127,23:24 PM,23,0.78,anomaly
u0287,22:50 PM,22,0.58,anomaly
u0118,23:28 PM,23,0.92,anomaly
u0161,03:34 AM,3,0.58,anomaly
u0101,15:52 PM,15,0.36,normal
u0257,16:29 PM,16,0.19,normal
u0250,02:30 AM,2,0.82,anomaly
u0407,06:32 AM,6,0.82,anomaly
u0341,12:47 PM,12,0.09,normal
u0456,14:00 PM,14,0.14,normal
u0387,16:03 PM,16,0.27,normal
u0296,09:18 AM,9,0.23,normal
u0374,12:10 PM,12,0.12,normal
u0073,02:43 AM,2,0.73,anomaly
u0109,10:40 AM,10,0.0,normal
u0072,05:12 AM,5,0.7,anomaly
u0276,18:20 PM,18,0.11,normal
